uid,count,prop
7-6-2.txt 391,1,5.633802816901409e-4
7-6-2.txt 435,1,5.633802816901409e-4
7-6-2.txt 480,1,5.633802816901409e-4
7-6-2.txt 517,1,5.633802816901409e-4
7-6-2.txt 546,1,5.633802816901409e-4
7-6-2.txt 597,1,5.633802816901409e-4
7-6-2.txt 652,1,5.633802816901409e-4
7-6-2.txt 728,1,5.633802816901409e-4
7-6-2.txt 764,1,5.633802816901409e-4
7-6-2.txt 811,1,5.633802816901409e-4
7-6-2.txt 875,1,5.633802816901409e-4
7-6-2.txt 919,1,5.633802816901409e-4
7-6-2.txt 946,1,5.633802816901409e-4
7-6-2.txt 957,1,5.633802816901409e-4
